id,edadEmprendedor,sexoEmprendedor,escolaridadEmprendedor,dependientesEconomicos,estadoCivil,familiaAyuda,antiguedadNegocio,horaApertura,horaCierre,giroNegocio,numEmpleados,ventasPromedioDiarias,deseoNegocio,registroVentas,registroContabilidad,altaSAT,usaCredito,tiempoCreditoProveedores,promocionNegocio,latitud,longitud,CategoríaDeseo,,Respuesta Original,Categoría
E00000273,55,M,secundaria,2,soltero,TRUE,14,10,19,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,1500,cliente,en un cuaderno,en excel,n,FALSE,no contesto,redes sociales (sin pagar),19.59056099,-99.04240762,Clientes y Promoción,,dueno local,Operación y Personal
E00000274,34,H,bachillerato terminado,2,casado,TRUE,12,8,22,comercio minorista de materias primas,2,6000,instalacion,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.58030242,-99.02223721,Expansión y Estructura,,dinero invertir,Inversión y Producto
E00000275,27,M,bachillerato trunco,2,casado,TRUE,2,10,18,comercio minorista de productos terminados,1,3000,venta,en un sistema especial,en un sistema especial,s,FALSE,no contesto,redes sociales (sin pagar),19.5916199,-99.02597749,Ventas e Ingresos,,dinero,Inversión y Producto
E00000276,47,M,secundaria,2,casado,TRUE,2,11,18,fonda o restaurante/alimentos,2,700,presentacion,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.55554226,-99.02578995,Clientes y Promoción,,difusion,Clientes y Promoción
E00000277,57,M,secundaria,1,viudo,TRUE,37,8,20,fonda o restaurante/alimentos,2,1000,venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.5846642,-99.02832479,Ventas e Ingresos,,deseo,Gestión y Estabilidad
E00000278,50,M,secundaria,0,soltero,FALSE,4,12,20,comercio minorista de productos terminados,2,800,venta,en un cuaderno,en un cuaderno,o,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.60259379,-99.05087223,Ventas e Ingresos,,desarrollo,Gestión y Estabilidad
E00000279,33,H,bachillerato terminado,4,casado,TRUE,10,9,20,comercio minorista de productos terminados,1,3000,sucursal,en un sistema especial,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior|otro,19.56985657,-99.03322397,Expansión y Estructura,,delincuencia,Operación y Personal
E00000280,39,H,bachillerato trunco,4,casado,TRUE,9,8,24,comercio minorista de productos terminados,2,6000,crecimiento,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.59096211,-99.02810606,Expansión y Estructura,,dejar trabajo,Operación y Personal
E00000281,27,M,bachillerato trunco,2,casado,TRUE,7,10,16,comercio minorista de productos terminados,1,2500,venta,en un cuaderno,en un sistema especial,n,FALSE,no contesto,publicidad exterior,19.58471836,-99.03736271,Ventas e Ingresos,,dejar existir demasiado estetico competencia,Clientes y Promoción
E00000282,40,M,bachillerato terminado,1,casado,TRUE,7,8,16,fonda o restaurante/alimentos,3,3000,espacio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.58394063,-99.02902042,Expansión y Estructura,,dejar dinero,Ventas e Ingresos
E00000283,37,H,bachillerato trunco,2,casado,TRUE,8,9,22,comercio minorista de productos terminados,2,5000,venta,en un cuaderno,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior,19.59279166,-99.02841652,Ventas e Ingresos,,dar yo vacacion,Operación y Personal
E00000284,49,M,secundaria,3,soltero,TRUE,3,12,5,fonda o restaurante/alimentos,1,2500,cliente,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.59734998,-99.03410827,Clientes y Promoción,,cruel dueno dueno,Operación y Personal
E00000285,53,M,universidad terminado,2,casado,TRUE,2,9,19,comercio minorista de productos terminados,3,4000,clientela,en excel,en excel,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.54807076,-99.21191062,Clientes y Promoción,,credito interes,Inversión y Producto
E00000286,47,M,universidad trunca,2,casado,TRUE,10,13,18,fonda o restaurante/alimentos,3,,entrar uber eats,en excel,en excel,s,FALSE,no me dan crédito,volantes,19.5267019,-99.20172988,Clientes y Promoción,,crecimiento infraestructura,Expansión y Estructura
E00000287,48,H,bachillerato terminado,1,soltero,TRUE,25,8,22,comercio minorista de productos terminados,3,4000,mantener yo viejo,en excel,en excel,s,FALSE,una semana,publicidad exterior,19.3652835,-99.03580376,Gestión y Estabilidad,,crecimiento expansion,Expansión y Estructura
E00000288,63,H,secundaria,4,casado,TRUE,7,8,21,comercio minorista de materias primas,2,6000,rentar local atiendar hijo,no registro,no registro,n,FALSE,una semana,publicidad exterior,19.38388461,-99.01925083,Expansión y Estructura,,crecimiento economico,Gestión y Estabilidad
E00000289,35,H,universidad trunca,0,soltero,FALSE,10,9,21,internet,0,700,gustar convertir el lugar videojuego zona seguro casa,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.36540252,-99.01923362,Expansión y Estructura,,crecer trabajo,Operación y Personal
E00000290,64,H,secundaria,1,casado,TRUE,35,8,21,comercio minorista de productos terminados,1,5000,mala ano durar nieto,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.37414241,-99.03363564,Gestión y Estabilidad,,crecer suficiente fuerar empresa servicio social,Expansión y Estructura
E00000291,42,M,bachillerato trunco,2,casado,FALSE,2,10,17,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,400,poder crecer chico venir cortar el cabello pensar corte querer,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.37757245,-99.0189683,Expansión y Estructura,,crecer negocio gente interesar,Clientes y Promoción
E00000292,58,H,bachillerato terminado,3,casado,TRUE,15,10,14,fonda o restaurante/alimentos,2,6500,satisfecho,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.35590962,-99.00111054,Gestión y Estabilidad,,crecer negocio,Expansión y Estructura
E00000293,54,M,bachillerato terminado,1,casado,FALSE,10,11,21,"servicios  personales(estéticas, spa, uñas, barberías, etc)",3,2400,sucursal,en un cuaderno,en excel,s,FALSE,no me dan crédito,publicidad exterior|otro,19.52200527,-99.13159298,Expansión y Estructura,,crecer economicmente,Gestión y Estabilidad
E00000294,56,H,bachillerato terminado,2,casado,TRUE,26,9,18,productos de limpieza,2,1700,crecimiento,en excel,en excel,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.56063874,-99.16011237,Expansión y Estructura,,crecer economicamente,Gestión y Estabilidad
E00000295,69,M,bachillerato terminado,3,casado,TRUE,20,8,20,fonda o restaurante/alimentos,6,3300,venta,en un cuaderno,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.50860634,-99.13488085,Ventas e Ingresos,,crecer asente,Expansión y Estructura
E00000296,52,M,bachillerato trunco,3,casado,FALSE,28,9,17,artículos de limpieza,2,800,mercancia,no registro,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.52385094,-99.16438806,Inversión y Producto,,crecer agrandar local,Expansión y Estructura
E00000297,64,H,bachillerato terminado,3,casado,TRUE,27,8,17,semillas,5,2900,local,en un cuaderno,en excel,s,FALSE,no me dan crédito,volantes,19.51018242,-99.15592867,Expansión y Estructura,,crear cadena expandirno ciudad,Expansión y Estructura
E00000298,40,M,bachillerato terminado,0,casado,TRUE,23,10,20,calzado,3,1500,venta,en un cuaderno,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.53569961,-99.15568845,Ventas e Ingresos,,contar credito mejorar negocio,Inversión y Producto
E00000299,28,M,bachillerato trunco,0,soltero,FALSE,2,10,17,sandalias,1,800,local,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51960196,-99.14653847,Expansión y Estructura,,comprar maquina,Inversión y Producto
E00000300,55,H,bachillerato trunco,3,casado,TRUE,32,10,18,calzado,4,2000,local,en un cuaderno,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51109677,-99.19438317,Expansión y Estructura,,completamente,Gestión y Estabilidad
E00000301,62,H,bachillerato terminado,1,divorciado,TRUE,40,9,18,tlapaleria,2,1700,venta,en un cuaderno,en excel,s,FALSE,no me dan crédito,volantes,19.5086749,-99.13747162,Ventas e Ingresos,,cobrir luz renta,Operación y Personal
E00000302,39,H,bachillerato terminado,0,casado,TRUE,18,9,21,accesorios para mascotas,2,3400,sucursal,en excel,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51675393,-99.15569091,Expansión y Estructura,,cobrar derecho piso,Operación y Personal
E00000303,64,H,bachillerato trunco,0,soltero,TRUE,22,9,20,rea pa uno de zapatos,2,900,venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,otro,19.50421999,-99.15305321,Ventas e Ingresos,,clientela variedad producto,Inversión y Producto
E00000304,52,M,bachillerato terminado,1,divorciado,TRUE,38,8,19,repostería,2,4500,venta,en un cuaderno,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.5143994,-99.1677755,Ventas e Ingresos,,clientela recien cambiar,Clientes y Promoción
E00000305,58,H,universidad terminado,1,casado,TRUE,20,11,19,accesorios telefónicos,1,1200,venta,en excel,en un sistema especial,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.50463175,-99.15326516,Ventas e Ingresos,,cliente vengar bienestar mascota,Clientes y Promoción
E00000306,58,O,bachillerato trunco,2,casado,TRUE,17,9,21,tienda,1,2500,mejorar local,en un cuaderno,en excel,s,FALSE,no me dan crédito,otro,19.51744674,-99.17085301,Expansión y Estructura,,cliente responsable,Clientes y Promoción
E00000307,70,H,secundaria,2,casado,FALSE,37,9,21,farmacia,1,3000,local,en excel,en excel,s,FALSE,no me dan crédito,otro,19.55305662,-99.20136135,Expansión y Estructura,,cliente persona aprecien oficiar,Clientes y Promoción
E00000308,31,M,universidad terminado,0,soltero,FALSE,2,11,20,regalos,2,1800,local,en excel,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51534203,-99.16346457,Expansión y Estructura,,cliente l,Clientes y Promoción
E00000309,62,H,bachillerato terminado,2,casado,TRUE,23,9,16,pintura,1,3400,venta,en excel,en excel,s,TRUE,no me dan crédito,redes sociales (sin pagar)|volantes,19.53555571,-99.14981816,Ventas e Ingresos,,cliente conocer negocio,Clientes y Promoción
E00000310,60,H,secundaria,2,casado,TRUE,5,7,17,verdulería,3,4000,terminar mercancia,no registro,en excel,s,FALSE,no me dan crédito,otro,19.48358907,-99.16012232,Inversión y Producto,,cliente competencia obstaculo,Clientes y Promoción
E00000311,50,H,secundaria,2,casado,TRUE,10,9,17,productos decorativos,2,1700,sucursal,en excel,en excel,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.51734726,-99.16364898,Expansión y Estructura,,clienta,Clientes y Promoción
E00000312,37,M,bachillerato terminado,2,casado,TRUE,2,7,21,cremeria,2,4600,expandirnos,en excel,en un sistema especial,s,FALSE,no me dan crédito,redes sociales (sin pagar)|otro,19.5228501,-99.16022758,Expansión y Estructura,,capital inversion,Inversión y Producto
E00000313,41,H,bachillerato terminado,5,casado,TRUE,15,9,19,comercio minorista de productos terminados,2,6000,mercancia,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|volantes,20.38632739,-100.020599,Inversión y Producto,,capital,Inversión y Producto
E00000314,21,H,universidad trunca,0,soltero,TRUE,40,9,23,comercio minorista de productos terminados,2,10000,mayor venta,en un cuaderno,no registro,s,FALSE,no contesto,publicidad exterior,19.50452583,-99.21275525,Ventas e Ingresos,,capacitacion empleado,Operación y Personal
E00000315,48,M,bachillerato terminado,5,viudo,TRUE,5,8,19,comercio minorista de productos terminados,6,60000,medio transporte,en excel,en un sistema especial,s,TRUE,un mes,publicidad exterior|redes sociales (sin pagar)|volantes,19.4780167,-99.22234955,Operación y Personal,,cantidad sucursal,Expansión y Estructura
E00000316,41,H,universidad terminado,0,soltero,TRUE,0.5,15,22,fonda o restaurante/alimentos,4,4000,crecimiento expansion,en excel,en excel,s,FALSE,no contesto,redes sociales (sin pagar)|volantes,20.12105146,-99.73975301,Expansión y Estructura,,cambiar ubicacion local ayudante,Expansión y Estructura
E00000317,19,M,universidad trunca,0,soltero,TRUE,1,17,23,fonda o restaurante/alimentos,2,2000,sucursal,en un cuaderno,no registro,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.49233511,-99.20375232,Expansión y Estructura,,cambiar ubicacion,Expansión y Estructura
E00000318,35,H,bachillerato terminado,3,casado,TRUE,45,9,16,comercio minorista de materias primas,0,2500,venta,en un cuaderno,no registro,s,FALSE,no contesto,publicidad exterior,19.49624293,-99.22206727,Ventas e Ingresos,,cambiar lugar,Expansión y Estructura
E00000319,31,H,bachillerato terminado,0,soltero,TRUE,10,8,23,comercio minorista de productos terminados,3,18000,expansion,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.51525025,-99.2175112,Expansión y Estructura,,cambiar letrero entrada,Expansión y Estructura
E00000320,27,H,bachillerato terminado,1,soltero,FALSE,3,8,16,comercio minorista de materias primas,0,6000,aumento venta,en un cuaderno,no registro,n,FALSE,no contesto,publicidad exterior,19.49327826,-99.21308136,Ventas e Ingresos,,cambiar establecimiento,Expansión y Estructura
E00000321,32,H,universidad trunca,3,soltero,TRUE,8,9,21,comercio minorista de materias primas,0,800,ampliacion sucursal,en un cuaderno,no registro,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.50133029,-99.21854609,Expansión y Estructura,,cambiar el local,Expansión y Estructura
E00000322,46,M,bachillerato terminado,0,soltero,TRUE,34,9,22,comercio minorista de productos terminados,0,5000,ampliacion,en un cuaderno,en un sistema especial,s,FALSE,no contesto,publicidad exterior,19.46094345,-99.22705259,Expansión y Estructura,,burocracia,Operación y Personal
E00000323,58,H,secundaria,0,casado,TRUE,15,8,19,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",1,2500,seguir,no registro,en un sistema especial,s,FALSE,no contesto,publicidad exterior,19.48500386,-99.24217915,Gestión y Estabilidad,,bonito surtido,Inversión y Producto
E00000324,45,M,bachillerato terminado,2,divorciado,FALSE,9,9,21,comercio minorista de productos terminados,0,200,crecimiento,no registro,no registro,n,TRUE,más de un mes,publicidad exterior,19.49067419,-99.20853238,Expansión y Estructura,,bodega,Expansión y Estructura
E00000325,51,M,bachillerato terminado,4,union libre,TRUE,4,12,20,fonda o restaurante/alimentos,0,3000,desarrollo,en un cuaderno,en un cuaderno,n,TRUE,un mes,publicidad exterior|redes sociales (sin pagar),19.49709291,-99.2173926,Gestión y Estabilidad,,barato,Inversión y Producto
E00000326,63,H,posgrado,8,viudo,TRUE,35,13,19,"consultorios médicos, dentales, veterinarios",8,20000,administracion negocio,no registro,en excel,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.49583222,-99.22190931,Operación y Personal,,bajar renta,Operación y Personal
E00000327,76,H,primaria,1,viudo,TRUE,26,17,22,comercio minorista de materias primas,0,600,gana continuar negocio,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.4846755,-99.21899031,Gestión y Estabilidad,,bajar cuota luz,Operación y Personal
E00000328,29,H,primaria,0,soltero,FALSE,3,8,18,comercio minorista de materias primas,1,3000,sucursal,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior,19.51120805,-99.19087642,Expansión y Estructura,,ayudarar surtitlo,Inversión y Producto
E00000329,41,M,universidad trunca,2,soltero,FALSE,2,12,20,"consultorios médicos, dentales, veterinarios",0,2000,cliente,no registro,en un cuaderno,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.47010411,-99.22664103,Clientes y Promoción,,ayudantes gana salir,Operación y Personal
E00000330,32,H,bachillerato terminado,0,soltero,FALSE,33,18,1,fonda o restaurante/alimentos,6,3000,sucursal,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.48626388,-99.25026161,Expansión y Estructura,,ayudante agilizar trabajo,Operación y Personal
E00000331,20,M,universidad trunca,1,soltero,FALSE,1,12,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",4,1200,crecimiento infraestructura,en excel,en excel,n,FALSE,no contesto,otro|otro,19.48764536,-99.21976607,Expansión y Estructura,,ayuda red,Gestión y Estabilidad
E00000332,53,H,bachillerato terminado,3,casado,TRUE,31,8,19,banquetes,8,10000,crecimiento,en excel,en excel,s,FALSE,no contesto,redes sociales (sin pagar),19.38534427,-99.0220778,Expansión y Estructura,,ayuda,Gestión y Estabilidad
E00000333,77,H,bachillerato trunco,0,viudo,FALSE,38,9,18,suspensiones y ruedas de méxico,2,2000,ampliacion giro,en un sistema especial,en un sistema especial,s,TRUE,no me dan crédito,redes sociales (sin pagar)|otro,19.35232207,-99.12428918,Expansión y Estructura,,autosuficiente,Gestión y Estabilidad
